exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8,exam9,exam10,exam11
0171,0226,0326,0327,0328,0359,0373,no_exam,no_exam,no_exam,no_exam
0003,0065,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0057,0229,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0349,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0203,0276,0277,0426,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0184,0185,0186,0187,0372,0397,0425,no_exam,no_exam,no_exam,no_exam
0001,0226,0233,0237,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0411,0425,0443,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0074,0086,0097,0099,0282,0363,no_exam,no_exam,no_exam,no_exam
0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0175,0319,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0042,0043,0044,0045,0046,0047,0119,0242,no_exam,no_exam,no_exam
0094,0204,0209,0210,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0093,0269,0270,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0348,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0038,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0349,0431,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0315,0344,0355,0431,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0016,0017,0171,0295,0334,0373,no_exam,no_exam,no_exam,no_exam
0042,0043,0044,0045,0046,0047,0119,0242,no_exam,no_exam,no_exam
0242,0383,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0002,0277,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0117,0118,0120,0243,0371,0398,no_exam,no_exam,no_exam,no_exam,no_exam
0042,0043,0044,0045,0046,0047,0119,no_exam,no_exam,no_exam,no_exam
0004,0214,0349,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0237,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0016,0017,0171,0295,0334,0373,no_exam,no_exam,no_exam,no_exam
0001,0256,0257,0258,0259,0265,0415,0431,no_exam,no_exam,no_exam
0357,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0226,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0030,0033,0157,0355,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0411,0443,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0033,0157,0355,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0157,0214,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0204,0237,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0220,0224,0226,0349,0406,no_exam,no_exam,no_exam,no_exam,no_exam
0051,0094,0209,0210,0399,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0383,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0320,0348,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0093,0267,0271,0431,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0159,0237,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0315,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0074,0086,0097,0099,0363,0415,no_exam,no_exam,no_exam,no_exam
0411,0422,0425,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0470,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0323,0325,0361,0400,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0158,0214,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0093,0267,0269,0271,0416,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0411,0443,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0282,0383,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0425,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0038,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0416,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0367,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0226,0233,0237,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0424,0429,0484,0485,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0053,0086,0097,0098,0100,0364,0415,no_exam,no_exam,no_exam,no_exam
0117,0118,0120,0159,0173,0371,no_exam,no_exam,no_exam,no_exam,no_exam
0444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0242,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0174,0176,0177,0210,0287,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0242,0355,0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0243,0383,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0411,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0379,0386,0388,0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0174,0175,0176,0177,0417,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0411,0423,0425,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0030,0157,0355,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0096,0131,0206,0220,0221,0224,no_exam,no_exam,no_exam,no_exam
0042,0043,0045,0046,0047,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0280,0411,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0011,0320,0423,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0256,0257,0258,0259,0265,0431,no_exam,no_exam,no_exam,no_exam
0467,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0420,0475,0486,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0174,0175,0176,0177,0417,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0042,0043,0044,0045,0046,0047,0119,0426,no_exam,no_exam,no_exam
0444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0383,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0004,0214,0242,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0413,0460,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0137,0138,0148,0337,0362,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0349,0415,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0117,0118,0120,0173,0371,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0057,0166,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0204,0214,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0246,0320,0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0353,0354,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0216,0317,0318,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0383,0391,0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0379,0394,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0226,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0137,0138,0148,0149,0158,0337,0362,no_exam,no_exam,no_exam,no_exam
0206,0379,0388,0394,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0131,0220,0406,0424,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0154,0243,0412,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0137,0138,0148,0149,0337,0362,no_exam,no_exam,no_exam,no_exam,no_exam
0057,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0093,0267,0269,0270,0271,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0366,0368,0398,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0184,0185,0186,0187,0372,0397,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0355,0419,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0280,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0157,0355,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0383,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0057,0423,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0237,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0321,0352,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0158,0207,0423,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0117,0118,0120,0173,0242,0371,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0231,0237,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0154,0412,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0246,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0233,0237,0242,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0207,0282,0425,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0236,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0214,0349,0415,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0042,0043,0044,0046,0047,0159,no_exam,no_exam,no_exam,no_exam,no_exam
0174,0175,0176,0177,0417,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0184,0185,0186,0187,0243,0372,0397,no_exam,no_exam,no_exam,no_exam
0117,0118,0120,0173,0371,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0116,0242,0292,0293,0294,0334,0373,no_exam,no_exam,no_exam,no_exam
0387,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0153,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0226,0349,0426,0433,no_exam,no_exam,no_exam,no_exam,no_exam
0174,0175,0176,0177,0242,0417,no_exam,no_exam,no_exam,no_exam,no_exam
0233,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0379,0386,0388,0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0417,0480,0481,0482,0483,no_exam,no_exam,no_exam,no_exam,no_exam
0175,0319,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0379,0386,0388,0393,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0411,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0042,0043,0044,0045,0046,0047,0119,no_exam,no_exam,no_exam,no_exam
0424,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0246,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0065,0157,0315,0344,0426,0431,no_exam,no_exam,no_exam,no_exam,no_exam
0038,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0057,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0349,0419,0424,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0242,0349,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0137,0138,0148,0149,0337,0362,0425,no_exam,no_exam,no_exam,no_exam
0320,0352,0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0379,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0443,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0093,0267,0268,0271,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0174,0175,0176,0177,0417,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0230,0280,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0349,0415,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0093,0267,0269,0270,0271,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0425,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0057,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0093,0242,0269,0270,0271,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0425,0443,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0280,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0174,0175,0176,0177,0417,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0042,0043,0044,0045,0046,0047,0119,no_exam,no_exam,no_exam,no_exam
0004,0214,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0383,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0233,0237,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0042,0043,0044,0045,0046,0047,0119,0415,no_exam,no_exam,no_exam
0157,0203,0240,0241,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0042,0043,0044,0045,0046,0047,0119,no_exam,no_exam,no_exam,no_exam
0411,0425,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0154,0159,0412,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0057,0443,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0315,0415,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0090,0146,0306,0310,0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0280,0411,0423,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0016,0017,0171,0295,0334,0373,no_exam,no_exam,no_exam,no_exam
0057,0286,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0411,0425,0443,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0057,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0413,0443,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0117,0118,0120,0159,0173,0371,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0030,0033,0157,0355,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0411,0425,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0292,0293,0294,0334,0373,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0411,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0419,0476,0486,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0280,0344,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0158,0232,0233,0237,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0151,0152,0442,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0131,0220,0406,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0171,0326,0327,0328,0359,0361,0440,no_exam,no_exam,no_exam,no_exam
0004,0214,0349,0432,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0203,0214,0349,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0244,0245,0247,0355,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0233,0237,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0280,0344,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0353,0358,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0349,0433,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0053,0086,0097,0098,0100,0160,0364,no_exam,no_exam,no_exam,no_exam
0059,0311,0312,0313,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0131,0220,0406,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0383,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0153,0154,0282,0412,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0159,0184,0185,0186,0187,0372,0397,no_exam,no_exam,no_exam,no_exam
0093,0267,0269,0271,0415,0431,no_exam,no_exam,no_exam,no_exam,no_exam
0287,0402,0469,0472,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0153,0154,0412,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0057,0443,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0256,0257,0258,0259,0265,0431,no_exam,no_exam,no_exam,no_exam
0157,0243,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0411,0429,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0042,0043,0044,0045,0046,0047,0119,0289,no_exam,no_exam,no_exam
0015,0016,0017,0171,0242,0295,0334,0373,no_exam,no_exam,no_exam
0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0065,0214,0315,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0215,0438,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0171,0326,0327,0328,0359,0373,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0282,0349,0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0023,0027,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0475,0486,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0029,0033,0157,0214,0282,no_exam,no_exam,no_exam,no_exam,no_exam
0383,0391,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0184,0185,0186,0187,0226,0372,0397,no_exam,no_exam,no_exam,no_exam
0066,0214,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0158,0184,0185,0186,0187,0372,0397,no_exam,no_exam,no_exam,no_exam
0282,0402,0467,0469,0472,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0296,0297,0298,0299,0300,0303,0336,0374,no_exam,no_exam,no_exam
0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0296,0297,0298,0299,0300,0303,0336,0374,no_exam,no_exam
0159,0184,0185,0186,0187,0372,0397,no_exam,no_exam,no_exam,no_exam
0184,0185,0186,0187,0372,0397,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0116,0282,0291,0292,0293,0334,0361,no_exam,no_exam,no_exam
0048,0049,0092,0396,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0174,0175,0176,0177,0417,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0139,0140,0141,0142,0166,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0093,0267,0269,0431,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0131,0132,0133,0228,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0015,0016,0017,0171,0295,0334,0373,0440,no_exam,no_exam,no_exam
0025,0157,0355,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0204,0323,0361,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0203,0440,0473,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0269,0426,0431,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0029,0033,0157,0158,0355,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0131,0220,0221,0224,0349,no_exam,no_exam,no_exam,no_exam,no_exam
0383,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0417,0426,0480,0481,0483,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0023,0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0184,0185,0186,0187,0226,0372,0397,no_exam,no_exam,no_exam,no_exam
0025,0157,0355,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0157,0204,0355,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0074,0086,0097,0099,0360,0395,0425,no_exam,no_exam,no_exam
0025,0157,0355,0415,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0462,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0226,0282,0305,0441,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0093,0267,0269,0431,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0090,0146,0306,0310,0425,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0024,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0289,0416,0425,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0093,0269,0271,0431,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0052,0084,0159,0380,0381,0382,0425,no_exam,no_exam,no_exam,no_exam
0444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0411,0425,0443,0461,0463,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0184,0185,0186,0187,0372,0397,no_exam,no_exam,no_exam,no_exam,no_exam
0469,0472,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0155,0227,0405,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0112,0323,0325,0359,0373,0400,no_exam,no_exam,no_exam,no_exam,no_exam
0174,0175,0176,0177,0417,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0093,0269,0270,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0073,0074,0086,0097,0099,0363,0426,no_exam,no_exam,no_exam,no_exam
0096,0131,0220,0349,0406,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0174,0175,0176,0177,0417,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0180,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0181,0182,0405,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0051,0176,0210,0417,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0094,0174,0175,0176,0177,0417,0440,no_exam,no_exam,no_exam,no_exam
0004,0204,0214,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0112,0323,0324,0361,0400,no_exam,no_exam,no_exam,no_exam,no_exam
0174,0175,0176,0177,0204,0417,0420,0429,no_exam,no_exam,no_exam
0171,0326,0327,0328,0359,0373,0440,no_exam,no_exam,no_exam,no_exam
